timestamp,rps_test_running,pod_count,pod_names,cpu_usage_millicores,memory_usage_mib,cpu_limit_millicores,memory_limit_mib,cpu_request_millicores,memory_request_mib,pods_ready,pods_pending,pods_failed,scaling_events,avg_latency_ms
2025-07-28T10:15:30.350663,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,357,107,0,0,0,0,2,0,0,,
2025-07-28T10:15:33.350615,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,357,107,0,0,0,0,2,0,0,,
2025-07-28T10:15:36.376939,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,357,107,0,0,0,0,2,0,0,,
2025-07-28T10:15:39.518637,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,357,107,0,0,0,0,2,0,0,,
2025-07-28T10:15:42.817828,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,354,107,0,0,0,0,2,0,0,,
2025-07-28T10:15:46.106411,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,354,107,0,0,0,0,2,0,0,,
2025-07-28T10:15:49.334774,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,354,107,0,0,0,0,2,0,0,,
2025-07-28T10:15:52.782602,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,354,107,0,0,0,0,2,0,0,,
2025-07-28T10:15:55.926988,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,379,108,0,0,0,0,2,0,0,,
2025-07-28T10:15:59.515799,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,379,108,0,0,0,0,2,0,0,,
2025-07-28T10:16:03.227728,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,379,108,0,0,0,0,2,0,0,,
2025-07-28T10:16:06.521618,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,379,108,0,0,0,0,2,0,0,,
2025-07-28T10:16:10.032014,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,379,108,0,0,0,0,2,0,0,,
2025-07-28T10:16:13.195337,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,505,114,0,0,0,0,2,0,0,,
2025-07-28T10:16:17.040103,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,505,114,0,0,0,0,2,0,0,,
2025-07-28T10:16:20.641247,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,505,114,0,0,0,0,2,0,0,,
2025-07-28T10:16:23.850679,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,505,114,0,0,0,0,2,0,0,,
2025-07-28T10:16:27.180541,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,518,112,0,0,0,0,2,0,0,,
2025-07-28T10:16:30.382579,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,518,112,0,0,0,0,2,0,0,,
2025-07-28T10:16:33.538973,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,518,112,0,0,0,0,2,0,0,,
2025-07-28T10:16:36.829724,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,518,112,0,0,0,0,2,0,0,,
2025-07-28T10:16:40.088589,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,518,112,0,0,0,0,2,0,0,,
2025-07-28T10:16:42.958669,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,399,108,0,0,0,0,2,0,0,,
2025-07-28T10:16:46.158590,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,399,108,0,0,0,0,2,0,0,,
2025-07-28T10:16:49.323913,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,399,108,0,0,0,0,2,0,0,,
2025-07-28T10:16:52.822590,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,399,108,0,0,0,0,2,0,0,,
2025-07-28T10:16:56.005313,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,366,108,0,0,0,0,2,0,0,,
2025-07-28T10:16:59.356552,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,366,108,0,0,0,0,2,0,0,,
2025-07-28T10:17:02.628367,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,366,108,0,0,0,0,2,0,0,,
2025-07-28T10:17:05.748955,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,366,108,0,0,0,0,2,0,0,,
2025-07-28T10:17:08.894584,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,366,108,0,0,0,0,2,0,0,,
2025-07-28T10:17:12.350425,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,432,107,0,0,0,0,2,0,0,,
2025-07-28T10:17:15.733958,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,432,107,0,0,0,0,2,0,0,,
2025-07-28T10:17:18.962724,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,432,107,0,0,0,0,2,0,0,,
2025-07-28T10:17:22.429246,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,432,107,0,0,0,0,2,0,0,,
2025-07-28T10:17:25.558071,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,455,106,0,0,0,0,2,0,0,,
2025-07-28T10:17:28.870699,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,455,106,0,0,0,0,2,0,0,,
2025-07-28T10:17:32.425352,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,455,106,0,0,0,0,2,0,0,,
2025-07-28T10:17:37.056886,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,455,106,0,0,0,0,2,0,0,,
2025-07-28T10:17:40.358632,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,455,106,0,0,0,0,2,0,0,,
2025-07-28T10:17:43.482378,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,460,107,0,0,0,0,2,0,0,,
2025-07-28T10:17:46.897450,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,460,107,0,0,0,0,2,0,0,,
2025-07-28T10:17:50.250574,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,460,107,0,0,0,0,2,0,0,,
2025-07-28T10:17:53.654003,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,460,107,0,0,0,0,2,0,0,,
2025-07-28T10:17:56.897786,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,407,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:00.186261,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,407,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:03.374718,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,407,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:06.594642,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,407,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:09.852021,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,407,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:13.118584,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,471,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:16.419558,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,471,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:19.784472,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,471,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:23.156973,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,471,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:26.619073,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,473,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:30.055453,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,473,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:33.831996,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,473,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:37.794195,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,473,108,0,0,0,0,2,0,0,,
2025-07-28T10:18:41.215559,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,496,109,0,0,0,0,2,0,0,,
2025-07-28T10:18:44.474584,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,496,109,0,0,0,0,2,0,0,,
2025-07-28T10:18:47.650730,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,496,109,0,0,0,0,2,0,0,,
2025-07-28T10:18:51.076741,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,496,109,0,0,0,0,2,0,0,,
2025-07-28T10:18:54.182676,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,496,109,0,0,0,0,2,0,0,,
2025-07-28T10:18:57.528350,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,647,114,0,0,0,0,2,0,0,,
2025-07-28T10:19:00.818360,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,647,114,0,0,0,0,2,0,0,,
2025-07-28T10:19:04.146874,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,647,114,0,0,0,0,2,0,0,,
2025-07-28T10:19:07.933254,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,647,114,0,0,0,0,2,0,0,,
2025-07-28T10:19:11.665524,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,589,116,0,0,0,0,2,0,0,,
2025-07-28T10:19:15.135616,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,589,116,0,0,0,0,2,0,0,,
2025-07-28T10:19:18.474653,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,589,116,0,0,0,0,2,0,0,,
2025-07-28T10:19:22.077015,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,589,116,0,0,0,0,2,0,0,,
2025-07-28T10:19:25.570541,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,589,116,0,0,0,0,2,0,0,,
2025-07-28T10:19:28.899780,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,561,110,0,0,0,0,2,0,0,,
2025-07-28T10:19:32.432739,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,561,110,0,0,0,0,2,0,0,,
2025-07-28T10:19:35.646922,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,561,110,0,0,0,0,2,0,0,,
2025-07-28T10:19:39.001498,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,561,110,0,0,0,0,2,0,0,,
2025-07-28T10:19:42.686820,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,524,107,0,0,0,0,2,0,0,,
2025-07-28T10:19:46.143681,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,524,107,0,0,0,0,2,0,0,,
2025-07-28T10:19:48.947139,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,524,107,0,0,0,0,2,0,0,,
2025-07-28T10:19:52.898571,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,524,107,0,0,0,0,2,0,0,,
2025-07-28T10:19:56.060857,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,514,107,0,0,0,0,2,0,0,,
2025-07-28T10:19:59.710580,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,514,107,0,0,0,0,2,0,0,,
2025-07-28T10:20:03.490795,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,514,107,0,0,0,0,2,0,0,,
2025-07-28T10:20:06.755446,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,514,107,0,0,0,0,2,0,0,,
2025-07-28T10:20:10.225137,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,514,107,0,0,0,0,2,0,0,,
2025-07-28T10:20:13.840769,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,596,107,0,0,0,0,2,0,0,,
2025-07-28T10:20:18.278007,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,596,107,0,0,0,0,2,0,0,,
2025-07-28T10:20:21.894741,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,596,107,0,0,0,0,2,0,0,,
2025-07-28T10:20:25.422774,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,596,107,0,0,0,0,2,0,0,,
2025-07-28T10:20:28.850670,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,615,108,0,0,0,0,2,0,0,,
2025-07-28T10:20:32.563108,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,615,108,0,0,0,0,2,0,0,,
2025-07-28T10:20:35.650662,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,615,108,0,0,0,0,2,0,0,,
2025-07-28T10:20:39.047160,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,615,108,0,0,0,0,2,0,0,,
2025-07-28T10:20:42.717726,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,607,108,0,0,0,0,2,0,0,,
2025-07-28T10:20:46.167924,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,607,108,0,0,0,0,2,0,0,,
2025-07-28T10:20:49.436627,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,607,108,0,0,0,0,2,0,0,,
2025-07-28T10:20:53.124346,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,607,108,0,0,0,0,2,0,0,,
2025-07-28T10:20:56.895948,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,551,109,0,0,0,0,2,0,0,,
2025-07-28T10:21:00.650654,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,551,109,0,0,0,0,2,0,0,,
2025-07-28T10:21:04.081843,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,551,109,0,0,0,0,2,0,0,,
2025-07-28T10:21:07.586753,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,551,109,0,0,0,0,2,0,0,,
2025-07-28T10:21:10.775136,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,730,115,0,0,0,0,2,0,0,,
2025-07-28T10:21:14.192048,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,730,115,0,0,0,0,2,0,0,,
2025-07-28T10:21:17.706752,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,730,115,0,0,0,0,2,0,0,,
2025-07-28T10:21:20.927491,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,730,115,0,0,0,0,2,0,0,,
2025-07-28T10:21:24.279940,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,730,115,0,0,0,0,2,0,0,,
2025-07-28T10:21:27.750617,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,685,116,0,0,0,0,2,0,0,,
2025-07-28T10:21:31.370621,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,685,116,0,0,0,0,2,0,0,,
2025-07-28T10:21:34.716389,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,685,116,0,0,0,0,2,0,0,,
2025-07-28T10:21:38.262618,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,685,116,0,0,0,0,2,0,0,,
2025-07-28T10:21:42.346611,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,703,115,0,0,0,0,2,0,0,,
2025-07-28T10:21:46.662950,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,703,115,0,0,0,0,2,0,0,,
2025-07-28T10:21:50.529321,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,703,115,0,0,0,0,2,0,0,,
2025-07-28T10:21:53.998657,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,703,115,0,0,0,0,2,0,0,,
2025-07-28T10:21:58.102575,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,659,113,0,0,0,0,2,0,0,,
2025-07-28T10:22:02.157278,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,659,113,0,0,0,0,2,0,0,,
2025-07-28T10:22:06.111024,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,659,113,0,0,0,0,2,0,0,,
2025-07-28T10:22:09.783341,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,659,113,0,0,0,0,2,0,0,,
2025-07-28T10:22:13.790579,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,666,109,0,0,0,0,2,0,0,,
2025-07-28T10:22:17.454925,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,666,109,0,0,0,0,2,0,0,,
2025-07-28T10:22:20.930599,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,666,109,0,0,0,0,2,0,0,,
2025-07-28T10:22:24.606775,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,666,109,0,0,0,0,2,0,0,,
2025-07-28T10:22:28.325373,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,743,108,0,0,0,0,2,0,0,,
2025-07-28T10:22:32.100809,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,743,108,0,0,0,0,2,0,0,,
2025-07-28T10:22:35.615455,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,743,108,0,0,0,0,2,0,0,,
2025-07-28T10:22:39.219067,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,743,108,0,0,0,0,2,0,0,,
2025-07-28T10:22:43.312077,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,750,108,0,0,0,0,2,0,0,,
2025-07-28T10:22:46.698612,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,750,108,0,0,0,0,2,0,0,,
2025-07-28T10:22:50.135563,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,750,108,0,0,0,0,2,0,0,,
2025-07-28T10:22:53.615020,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,750,108,0,0,0,0,2,0,0,,
2025-07-28T10:22:57.310633,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,777,108,0,0,0,0,2,0,0,,
2025-07-28T10:23:01.195224,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,777,108,0,0,0,0,2,0,0,,
2025-07-28T10:23:05.062775,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,777,108,0,0,0,0,2,0,0,,
2025-07-28T10:23:08.860974,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,777,108,0,0,0,0,2,0,0,,
2025-07-28T10:23:13.396672,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,727,109,0,0,0,0,2,0,0,,
2025-07-28T10:23:17.449691,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,727,109,0,0,0,0,2,0,0,,
2025-07-28T10:23:21.739847,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,727,109,0,0,0,0,2,0,0,,
2025-07-28T10:23:25.455618,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,727,109,0,0,0,0,2,0,0,,
2025-07-28T10:23:29.290613,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,839,116,0,0,0,0,2,0,0,,
2025-07-28T10:23:34.050676,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,839,116,0,0,0,0,2,0,0,,
2025-07-28T10:23:37.926614,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,839,116,0,0,0,0,2,0,0,,
2025-07-28T10:23:42.114607,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,879,115,0,0,0,0,2,0,0,,
2025-07-28T10:23:46.254597,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,879,115,0,0,0,0,2,0,0,,
2025-07-28T10:23:50.248694,,2,fibonacci-python-00001-deployment-6bb846c87c-9cj7j;fibonacci-python-00001-deployment-6bb846c87c-bvc8w,879,115,0,0,0,0,2,0,0,,
